option,recall_images,target_image,hit,image_rank,is_top10
5 people skiing in a snowy area surrounded by trees,"['unlabeled2017/000000471307.jpg', 'unlabeled2017/000000001839.jpg', 'unlabeled2017/000000516036.jpg', 'unlabeled2017/000000244648.jpg', 'unlabeled2017/000000480941.jpg', 'unlabeled2017/000000535230.jpg', 'unlabeled2017/000000147047.jpg', 'unlabeled2017/000000336430.jpg', 'unlabeled2017/000000247927.jpg', 'unlabeled2017/000000440253.jpg']",unlabeled2017/000000440253.jpg,True,17,0
a woman sitting at a table with a glass of wine while she is looking at her cellphone,"['unlabeled2017/000000097915.jpg', 'unlabeled2017/000000103248.jpg', 'unlabeled2017/000000416712.jpg', 'unlabeled2017/000000470953.jpg', 'unlabeled2017/000000562987.jpg', 'unlabeled2017/000000313667.jpg', 'unlabeled2017/000000058790.jpg', 'unlabeled2017/000000057288.jpg', 'unlabeled2017/000000251197.jpg', 'unlabeled2017/000000366019.jpg']",unlabeled2017/000000097915.jpg,True,2,1
2 girls playing soccer on a grass pitch,"['unlabeled2017/000000316589.jpg', 'unlabeled2017/000000414483.jpg', 'unlabeled2017/000000471689.jpg', 'unlabeled2017/000000254623.jpg', 'unlabeled2017/000000257261.jpg', 'unlabeled2017/000000245765.jpg', 'unlabeled2017/000000268920.jpg', 'unlabeled2017/000000348891.jpg', 'unlabeled2017/000000176636.jpg', 'unlabeled2017/000000093950.jpg']",unlabeled2017/000000093950.jpg,True,479,0
vegetables sit in bowls on a counter next to an orange,"['unlabeled2017/000000148294.jpg', 'unlabeled2017/000000301819.jpg', 'unlabeled2017/000000381804.jpg', 'unlabeled2017/000000568317.jpg', 'unlabeled2017/000000309457.jpg', 'unlabeled2017/000000098602.jpg', 'unlabeled2017/000000434831.jpg', 'unlabeled2017/000000419289.jpg', 'unlabeled2017/000000247425.jpg', 'unlabeled2017/000000567865.jpg']",unlabeled2017/000000098602.jpg,True,12,0
2 toothbrushes sit in a blue cup in a bathroom,"['unlabeled2017/000000567604.jpg', 'unlabeled2017/000000223608.jpg', 'unlabeled2017/000000126313.jpg', 'unlabeled2017/000000479370.jpg', 'unlabeled2017/000000180954.jpg', 'unlabeled2017/000000205369.jpg', 'unlabeled2017/000000109348.jpg', 'unlabeled2017/000000137759.jpg', 'unlabeled2017/000000525056.jpg', 'unlabeled2017/000000497735.jpg']",unlabeled2017/000000567604.jpg,True,0,1
an elephant eats large amounts of foliage as another elephant stands nearby,"['unlabeled2017/000000241365.jpg', 'unlabeled2017/000000232176.jpg', 'unlabeled2017/000000315897.jpg', 'unlabeled2017/000000413591.jpg', 'unlabeled2017/000000472566.jpg', 'unlabeled2017/000000349728.jpg', 'unlabeled2017/000000488179.jpg', 'unlabeled2017/000000266024.jpg', 'unlabeled2017/000000061005.jpg', 'unlabeled2017/000000147455.jpg']",unlabeled2017/000000147455.jpg,True,15,0
"a lemon, peach, and another piece of fruit all sitting next to each other","['unlabeled2017/000000488284.jpg', 'unlabeled2017/000000193773.jpg', 'unlabeled2017/000000314296.jpg', 'unlabeled2017/000000364465.jpg', 'unlabeled2017/000000497315.jpg', 'unlabeled2017/000000236230.jpg', 'unlabeled2017/000000303701.jpg', 'unlabeled2017/000000120870.jpg', 'unlabeled2017/000000456824.jpg', 'unlabeled2017/000000295627.jpg']",unlabeled2017/000000295627.jpg,True,0,1
a white toilet attached to a wooden wall sits in a tiled bathroom,"['unlabeled2017/000000347795.jpg', 'unlabeled2017/000000394651.jpg', 'unlabeled2017/000000026834.jpg', 'unlabeled2017/000000380052.jpg', 'unlabeled2017/000000193935.jpg', 'unlabeled2017/000000422673.jpg', 'unlabeled2017/000000239424.jpg', 'unlabeled2017/000000403408.jpg', 'unlabeled2017/000000487027.jpg', 'unlabeled2017/000000222337.jpg']",unlabeled2017/000000222337.jpg,True,10,0
a man swinging his racket at the ball on the tennis court,"['unlabeled2017/000000132856.jpg', 'unlabeled2017/000000295973.jpg', 'unlabeled2017/000000580081.jpg', 'unlabeled2017/000000145173.jpg', 'unlabeled2017/000000105501.jpg', 'unlabeled2017/000000455584.jpg', 'unlabeled2017/000000434552.jpg', 'unlabeled2017/000000092325.jpg', 'unlabeled2017/000000093306.jpg', 'unlabeled2017/000000095009.jpg']",unlabeled2017/000000095009.jpg,True,148,0
the surfer carries the surfboard on their head past the orange beach chairs,"['unlabeled2017/000000442493.jpg', 'unlabeled2017/000000184122.jpg', 'unlabeled2017/000000550873.jpg', 'unlabeled2017/000000108768.jpg', 'unlabeled2017/000000040099.jpg', 'unlabeled2017/000000454168.jpg', 'unlabeled2017/000000140251.jpg', 'unlabeled2017/000000523411.jpg', 'unlabeled2017/000000572264.jpg', 'unlabeled2017/000000321538.jpg']",unlabeled2017/000000454168.jpg,True,6,1
a giraffe is standing in an open field,"['unlabeled2017/000000474490.jpg', 'unlabeled2017/000000217211.jpg', 'unlabeled2017/000000429151.jpg', 'unlabeled2017/000000250965.jpg', 'unlabeled2017/000000548226.jpg', 'unlabeled2017/000000551240.jpg', 'unlabeled2017/000000515770.jpg', 'unlabeled2017/000000354377.jpg', 'unlabeled2017/000000214612.jpg', 'unlabeled2017/000000562109.jpg']",unlabeled2017/000000562109.jpg,True,139,0
a kitchen is locked behind clear glass doors,"['unlabeled2017/000000441571.jpg', 'unlabeled2017/000000511021.jpg', 'unlabeled2017/000000195720.jpg', 'unlabeled2017/000000288844.jpg', 'unlabeled2017/000000247241.jpg', 'unlabeled2017/000000382185.jpg', 'unlabeled2017/000000141312.jpg', 'unlabeled2017/000000175016.jpg', 'unlabeled2017/000000002816.jpg', 'unlabeled2017/000000441404.jpg']",unlabeled2017/000000441404.jpg,True,1298,0
a man looks at a laptop screen as a dog watches him,"['unlabeled2017/000000572186.jpg', 'unlabeled2017/000000193310.jpg', 'unlabeled2017/000000535913.jpg', 'unlabeled2017/000000408382.jpg', 'unlabeled2017/000000099601.jpg', 'unlabeled2017/000000277720.jpg', 'unlabeled2017/000000136879.jpg', 'unlabeled2017/000000513781.jpg', 'unlabeled2017/000000235562.jpg', 'unlabeled2017/000000117168.jpg']",unlabeled2017/000000193310.jpg,True,0,1
an empty but clean public restroom with a toilet and automatic hand dryer,"['unlabeled2017/000000449143.jpg', 'unlabeled2017/000000033906.jpg', 'unlabeled2017/000000533072.jpg', 'unlabeled2017/000000306655.jpg', 'unlabeled2017/000000386356.jpg', 'unlabeled2017/000000327460.jpg', 'unlabeled2017/000000046556.jpg', 'unlabeled2017/000000351001.jpg', 'unlabeled2017/000000455033.jpg', 'unlabeled2017/000000174225.jpg']",unlabeled2017/000000174225.jpg,True,218,0
"vintage black steam train, number 9681, stopped on tracks in the countryside","['unlabeled2017/000000223134.jpg', 'unlabeled2017/000000551293.jpg', 'unlabeled2017/000000341307.jpg', 'unlabeled2017/000000446809.jpg', 'unlabeled2017/000000271288.jpg', 'unlabeled2017/000000416689.jpg', 'unlabeled2017/000000385246.jpg', 'unlabeled2017/000000316454.jpg', 'unlabeled2017/000000153057.jpg', 'unlabeled2017/000000093863.jpg']",unlabeled2017/000000223134.jpg,True,7,1
a large america airlines plane flying through the air,"['unlabeled2017/000000494348.jpg', 'unlabeled2017/000000438767.jpg', 'unlabeled2017/000000093551.jpg', 'unlabeled2017/000000013596.jpg', 'unlabeled2017/000000252097.jpg', 'unlabeled2017/000000448939.jpg', 'unlabeled2017/000000472984.jpg', 'unlabeled2017/000000217489.jpg', 'unlabeled2017/000000254532.jpg', 'unlabeled2017/000000393347.jpg']",unlabeled2017/000000393347.jpg,True,45,0
"a spread of food featuring rolls, cakes, and ham","['unlabeled2017/000000220451.jpg', 'unlabeled2017/000000151240.jpg', 'unlabeled2017/000000255542.jpg', 'unlabeled2017/000000123024.jpg', 'unlabeled2017/000000214325.jpg', 'unlabeled2017/000000279739.jpg', 'unlabeled2017/000000475025.jpg', 'unlabeled2017/000000276912.jpg', 'unlabeled2017/000000476891.jpg', 'unlabeled2017/000000347381.jpg']",unlabeled2017/000000347381.jpg,True,2,1
an apple sitting on top of an ipad on a wooden table,"['unlabeled2017/000000193773.jpg', 'unlabeled2017/000000067288.jpg', 'unlabeled2017/000000256700.jpg', 'unlabeled2017/000000485732.jpg', 'unlabeled2017/000000427105.jpg', 'unlabeled2017/000000345929.jpg', 'unlabeled2017/000000263750.jpg', 'unlabeled2017/000000371215.jpg', 'unlabeled2017/000000364465.jpg', 'unlabeled2017/000000476187.jpg']",unlabeled2017/000000485732.jpg,True,0,1
the bathroom features a large tub in the middle of a private bathroom and a large shower,"['unlabeled2017/000000313886.jpg', 'unlabeled2017/000000085278.jpg', 'unlabeled2017/000000313444.jpg', 'unlabeled2017/000000114305.jpg', 'unlabeled2017/000000267181.jpg', 'unlabeled2017/000000276469.jpg', 'unlabeled2017/000000010773.jpg', 'unlabeled2017/000000121178.jpg', 'unlabeled2017/000000469012.jpg', 'unlabeled2017/000000546554.jpg']",unlabeled2017/000000546554.jpg,True,28,0
a piece of carrot cake and fork on a plate,"['unlabeled2017/000000304201.jpg', 'unlabeled2017/000000047579.jpg', 'unlabeled2017/000000186877.jpg', 'unlabeled2017/000000049409.jpg', 'unlabeled2017/000000351165.jpg', 'unlabeled2017/000000329897.jpg', 'unlabeled2017/000000229692.jpg', 'unlabeled2017/000000070656.jpg', 'unlabeled2017/000000048932.jpg', 'unlabeled2017/000000286929.jpg']",unlabeled2017/000000286929.jpg,True,53,0
a very nice light blue adult bike with red and black wheels parked in an open spaced living room by big bay windows,"['unlabeled2017/000000062551.jpg', 'unlabeled2017/000000138928.jpg', 'unlabeled2017/000000120602.jpg', 'unlabeled2017/000000031467.jpg', 'unlabeled2017/000000273755.jpg', 'unlabeled2017/000000125659.jpg', 'unlabeled2017/000000308174.jpg', 'unlabeled2017/000000050214.jpg', 'unlabeled2017/000000203620.jpg', 'unlabeled2017/000000567163.jpg']",unlabeled2017/000000062551.jpg,True,0,1
a sandwich with chopped vegetables is waiting on a white plate to eat,"['unlabeled2017/000000090271.jpg', 'unlabeled2017/000000357998.jpg', 'unlabeled2017/000000309798.jpg', 'unlabeled2017/000000337636.jpg', 'unlabeled2017/000000247059.jpg', 'unlabeled2017/000000358783.jpg', 'unlabeled2017/000000180942.jpg', 'unlabeled2017/000000015448.jpg', 'unlabeled2017/000000256338.jpg', 'unlabeled2017/000000146227.jpg']",unlabeled2017/000000146227.jpg,True,163,0
a baseball player swings at a baseball with another player and umpire behind him,"['unlabeled2017/000000146663.jpg', 'unlabeled2017/000000324147.jpg', 'unlabeled2017/000000072688.jpg', 'unlabeled2017/000000487008.jpg', 'unlabeled2017/000000491783.jpg', 'unlabeled2017/000000166402.jpg', 'unlabeled2017/000000155610.jpg', 'unlabeled2017/000000276096.jpg', 'unlabeled2017/000000284225.jpg', 'unlabeled2017/000000175827.jpg']",unlabeled2017/000000175827.jpg,True,374,0
a short train makes its way down a track,"['unlabeled2017/000000258953.jpg', 'unlabeled2017/000000035780.jpg', 'unlabeled2017/000000562372.jpg', 'unlabeled2017/000000262497.jpg', 'unlabeled2017/000000495561.jpg', 'unlabeled2017/000000253160.jpg', 'unlabeled2017/000000126812.jpg', 'unlabeled2017/000000432061.jpg', 'unlabeled2017/000000048410.jpg', 'unlabeled2017/000000175345.jpg']",unlabeled2017/000000175345.jpg,True,51,0
"a multicolored train with at least 4 cars is on a track, situated in a wooded landscape","['unlabeled2017/000000438779.jpg', 'unlabeled2017/000000351360.jpg', 'unlabeled2017/000000259263.jpg', 'unlabeled2017/000000048410.jpg', 'unlabeled2017/000000495561.jpg', 'unlabeled2017/000000283694.jpg', 'unlabeled2017/000000452998.jpg', 'unlabeled2017/000000134776.jpg', 'unlabeled2017/000000541239.jpg', 'unlabeled2017/000000150108.jpg']",unlabeled2017/000000150108.jpg,True,803,0
an adult and baby elephant near large rocks,"['unlabeled2017/000000021441.jpg', 'unlabeled2017/000000413591.jpg', 'unlabeled2017/000000036900.jpg', 'unlabeled2017/000000478627.jpg', 'unlabeled2017/000000110598.jpg', 'unlabeled2017/000000364384.jpg', 'unlabeled2017/000000155533.jpg', 'unlabeled2017/000000266024.jpg', 'unlabeled2017/000000290225.jpg', 'unlabeled2017/000000296756.jpg']",unlabeled2017/000000296756.jpg,True,52,0
a man is sitting on a red motorcycle inside a shop,"['unlabeled2017/000000229898.jpg', 'unlabeled2017/000000547598.jpg', 'unlabeled2017/000000577778.jpg', 'unlabeled2017/000000396249.jpg', 'unlabeled2017/000000138928.jpg', 'unlabeled2017/000000557865.jpg', 'unlabeled2017/000000162476.jpg', 'unlabeled2017/000000483828.jpg', 'unlabeled2017/000000318776.jpg', 'unlabeled2017/000000295705.jpg']",unlabeled2017/000000295705.jpg,True,61,0
a old black and white photo of cows in a pasture,"['unlabeled2017/000000106997.jpg', 'unlabeled2017/000000220822.jpg', 'unlabeled2017/000000126655.jpg', 'unlabeled2017/000000563169.jpg', 'unlabeled2017/000000111491.jpg', 'unlabeled2017/000000115825.jpg', 'unlabeled2017/000000396411.jpg', 'unlabeled2017/000000320581.jpg', 'unlabeled2017/000000196128.jpg', 'unlabeled2017/000000308171.jpg']",unlabeled2017/000000111491.jpg,True,1,1
"an old burgundy, black, and red steam locomotive on tracks near a wall and platform","['unlabeled2017/000000222040.jpg', 'unlabeled2017/000000475040.jpg', 'unlabeled2017/000000267532.jpg', 'unlabeled2017/000000130307.jpg', 'unlabeled2017/000000455297.jpg', 'unlabeled2017/000000416689.jpg', 'unlabeled2017/000000491080.jpg', 'unlabeled2017/000000285035.jpg', 'unlabeled2017/000000385246.jpg', 'unlabeled2017/000000046435.jpg']",unlabeled2017/000000455297.jpg,True,99,0
a sandwich rests upon a plate with a thin pancake with fork and spoon upon it,"['unlabeled2017/000000389671.jpg', 'unlabeled2017/000000430479.jpg', 'unlabeled2017/000000389597.jpg', 'unlabeled2017/000000466157.jpg', 'unlabeled2017/000000490997.jpg', 'unlabeled2017/000000012640.jpg', 'unlabeled2017/000000045126.jpg', 'unlabeled2017/000000159780.jpg', 'unlabeled2017/000000000351.jpg', 'unlabeled2017/000000223379.jpg']",unlabeled2017/000000223379.jpg,True,1,1
chickens sitting on the back and seat of a bench,"['unlabeled2017/000000146821.jpg', 'unlabeled2017/000000406574.jpg', 'unlabeled2017/000000303705.jpg', 'unlabeled2017/000000035657.jpg', 'unlabeled2017/000000432463.jpg', 'unlabeled2017/000000210639.jpg', 'unlabeled2017/000000177421.jpg', 'unlabeled2017/000000488035.jpg', 'unlabeled2017/000000232747.jpg', 'unlabeled2017/000000320695.jpg']",unlabeled2017/000000146821.jpg,True,0,1
a enclosed cheese aisle in a grocery store,"['unlabeled2017/000000044219.jpg', 'unlabeled2017/000000345109.jpg', 'unlabeled2017/000000407823.jpg', 'unlabeled2017/000000085002.jpg', 'unlabeled2017/000000114406.jpg', 'unlabeled2017/000000229243.jpg', 'unlabeled2017/000000226653.jpg', 'unlabeled2017/000000215688.jpg', 'unlabeled2017/000000522155.jpg', 'unlabeled2017/000000006506.jpg']",unlabeled2017/000000044219.jpg,True,0,1
a single piece of carry on luggage alone in a room,"['unlabeled2017/000000472115.jpg', 'unlabeled2017/000000416201.jpg', 'unlabeled2017/000000489309.jpg', 'unlabeled2017/000000088393.jpg', 'unlabeled2017/000000320606.jpg', 'unlabeled2017/000000417317.jpg', 'unlabeled2017/000000179493.jpg', 'unlabeled2017/000000378476.jpg', 'unlabeled2017/000000276847.jpg', 'unlabeled2017/000000127724.jpg']",unlabeled2017/000000088393.jpg,True,3,1
a man hitting a tennis ball with a racket,"['unlabeled2017/000000407429.jpg', 'unlabeled2017/000000093306.jpg', 'unlabeled2017/000000092325.jpg', 'unlabeled2017/000000027773.jpg', 'unlabeled2017/000000576114.jpg', 'unlabeled2017/000000146526.jpg', 'unlabeled2017/000000580998.jpg', 'unlabeled2017/000000434552.jpg', 'unlabeled2017/000000132856.jpg', 'unlabeled2017/000000141126.jpg']",unlabeled2017/000000141126.jpg,True,188,0
the scene has 2 men playing doubles tennis,"['unlabeled2017/000000309167.jpg', 'unlabeled2017/000000161951.jpg', 'unlabeled2017/000000496963.jpg', 'unlabeled2017/000000353264.jpg', 'unlabeled2017/000000198633.jpg', 'unlabeled2017/000000428862.jpg', 'unlabeled2017/000000422373.jpg', 'unlabeled2017/000000500433.jpg', 'unlabeled2017/000000328749.jpg', 'unlabeled2017/000000306813.jpg']",unlabeled2017/000000306813.jpg,True,397,0
a little girl reading a book while sitting on a bed,"['unlabeled2017/000000474251.jpg', 'unlabeled2017/000000470157.jpg', 'unlabeled2017/000000166604.jpg', 'unlabeled2017/000000300589.jpg', 'unlabeled2017/000000051209.jpg', 'unlabeled2017/000000085572.jpg', 'unlabeled2017/000000063808.jpg', 'unlabeled2017/000000079843.jpg', 'unlabeled2017/000000238262.jpg', 'unlabeled2017/000000337029.jpg']",unlabeled2017/000000337029.jpg,True,6,1
an elderly woman posing with 2 girls and a boy in front of a birthday cake in the kitchen,"['unlabeled2017/000000225491.jpg', 'unlabeled2017/000000110102.jpg', 'unlabeled2017/000000066233.jpg', 'unlabeled2017/000000307692.jpg', 'unlabeled2017/000000548547.jpg', 'unlabeled2017/000000381324.jpg', 'unlabeled2017/000000265947.jpg', 'unlabeled2017/000000261900.jpg', 'unlabeled2017/000000417314.jpg', 'unlabeled2017/000000491373.jpg']",unlabeled2017/000000225491.jpg,True,1,1
a donkey walking along the beach at the waters edge,"['unlabeled2017/000000558975.jpg', 'unlabeled2017/000000121687.jpg', 'unlabeled2017/000000156219.jpg', 'unlabeled2017/000000549266.jpg', 'unlabeled2017/000000570615.jpg', 'unlabeled2017/000000563486.jpg', 'unlabeled2017/000000490772.jpg', 'unlabeled2017/000000572908.jpg', 'unlabeled2017/000000410387.jpg', 'unlabeled2017/000000187087.jpg']",unlabeled2017/000000187087.jpg,True,3,1
a large tree sits next to a road and railroad tracks,"['unlabeled2017/000000138707.jpg', 'unlabeled2017/000000384221.jpg', 'unlabeled2017/000000505608.jpg', 'unlabeled2017/000000287762.jpg', 'unlabeled2017/000000363025.jpg', 'unlabeled2017/000000489642.jpg', 'unlabeled2017/000000387491.jpg', 'unlabeled2017/000000141284.jpg', 'unlabeled2017/000000427877.jpg', 'unlabeled2017/000000129947.jpg']",unlabeled2017/000000129947.jpg,True,0,1
a computer displays a group on a work desk set up with all apple appliances,"['unlabeled2017/000000576884.jpg', 'unlabeled2017/000000540580.jpg', 'unlabeled2017/000000114908.jpg', 'unlabeled2017/000000402210.jpg', 'unlabeled2017/000000458350.jpg', 'unlabeled2017/000000559010.jpg', 'unlabeled2017/000000342080.jpg', 'unlabeled2017/000000507583.jpg', 'unlabeled2017/000000547218.jpg', 'unlabeled2017/000000410397.jpg']",unlabeled2017/000000410397.jpg,True,66,0
the man is sitting at the table and drinking wine,"['unlabeled2017/000000359488.jpg', 'unlabeled2017/000000255933.jpg', 'unlabeled2017/000000371538.jpg', 'unlabeled2017/000000311875.jpg', 'unlabeled2017/000000220681.jpg', 'unlabeled2017/000000563467.jpg', 'unlabeled2017/000000251197.jpg', 'unlabeled2017/000000449728.jpg', 'unlabeled2017/000000114321.jpg', 'unlabeled2017/000000305118.jpg']",unlabeled2017/000000305118.jpg,True,99,0
2 zebras jump towards each other in a field,"['unlabeled2017/000000132023.jpg', 'unlabeled2017/000000235290.jpg', 'unlabeled2017/000000272879.jpg', 'unlabeled2017/000000027366.jpg', 'unlabeled2017/000000470649.jpg', 'unlabeled2017/000000207711.jpg', 'unlabeled2017/000000176661.jpg', 'unlabeled2017/000000401955.jpg', 'unlabeled2017/000000147898.jpg', 'unlabeled2017/000000513002.jpg']",unlabeled2017/000000027366.jpg,True,6,1
