,target_image,option,image_rank,is_top10
285,./playground/data/mscoco/val2017/000000382696.jpg,A kitchen under construction with a trashcan and stove.,1,1
286,./playground/data/mscoco/val2017/000000365387.jpg,View of a public men's' room with a  cot on the side.,18,0
287,./playground/data/mscoco/val2017/000000232649.jpg,A bathroom has the blue toilet seat off.,3,1
288,./playground/data/mscoco/val2017/000000490936.jpg,A row of parked motorcycles on the side of a street.,10,0
289,./playground/data/mscoco/val2017/000000312340.jpg,A black and white cat sitting on top of leaves.,0,1
290,./playground/data/mscoco/val2017/000000232563.jpg,A man standing in the street with a umbrella.,7,1
291,./playground/data/mscoco/val2017/000000389812.jpg,A smiling man holds a bunch of freshly picked bananas,0,1
292,./playground/data/mscoco/val2017/000000144003.jpg,A group of people watching a woman cutting a cake.,5,1
293,./playground/data/mscoco/val2017/000000376310.jpg,A small bathroom with a mirror and sinks.,41,0
294,./playground/data/mscoco/val2017/000000452122.jpg,An airplane flying in the air during the day.,54,0
295,./playground/data/mscoco/val2017/000000245448.jpg,A man standing with his motorcycle outside of a repair shop.,36,0
296,./playground/data/mscoco/val2017/000000032941.jpg,A street that has all the traffic stopped at a traffic light.,94,0
297,./playground/data/mscoco/val2017/000000149406.jpg,An old motorcycle rests near a rundown building. ,0,1
298,./playground/data/mscoco/val2017/000000002149.jpg,A large white bowl of many green apples. ,0,1
299,./playground/data/mscoco/val2017/000000531134.jpg,A traffic light with a sad face on the red light. ,1,1
300,./playground/data/mscoco/val2017/000000263796.jpg,A red toilet in a very small bathroom.,49,0
301,./playground/data/mscoco/val2017/000000445658.jpg,A family kitchen cluttered with items on the counters,14,0
302,./playground/data/mscoco/val2017/000000292997.jpg,A snowy ladnscape with a car crashed into a pole,0,1
303,./playground/data/mscoco/val2017/000000383606.jpg,A blue corner sink with a man reflected in the above mirrors.,3,1
304,./playground/data/mscoco/val2017/000000133087.jpg,Night time view of empty streets in commercial district.,4,1
305,./playground/data/mscoco/val2017/000000455716.jpg,A row of motorcycles parked together on a grass yard area with a house in the background.,0,1
306,./playground/data/mscoco/val2017/000000002592.jpg,Decorated coffee cup and knife sitting on a patterned surface.,0,1
307,./playground/data/mscoco/val2017/000000336309.jpg,a large passenger airplane flying through a cloudy sky,2,1
308,./playground/data/mscoco/val2017/000000157124.jpg,Various sink cabinets lined up in a warehouse,1,1
309,./playground/data/mscoco/val2017/000000481567.jpg,A man stands beside his black and red motorcycle near a park.,6,1
310,./playground/data/mscoco/val2017/000000530099.jpg,A orange calico cat on top of a vehicle.,0,1
311,./playground/data/mscoco/val2017/000000272136.jpg,A large propeller plane mounted to the ceiling of a building.,44,0
312,./playground/data/mscoco/val2017/000000155451.jpg,a green traffic light a street  some buildings and some other lights,2,1
313,./playground/data/mscoco/val2017/000000005503.jpg,a man standing in front of a toilet taking a piss,17,0
314,./playground/data/mscoco/val2017/000000550714.jpg,"The little  girl is eating a banana.
",0,1
315,./playground/data/mscoco/val2017/000000523229.jpg,A dirty public bathroom with a handicap sign located above the toilet. ,0,1
316,./playground/data/mscoco/val2017/000000564127.jpg,Toilet with a black lid and rolls of toilet tissue in a bathroom,0,1
317,./playground/data/mscoco/val2017/000000449996.jpg,Two planes in runway and another plane in the sky.,2,1
318,./playground/data/mscoco/val2017/000000534827.jpg,a group of young men are riding their motocycles down the street,5,1
319,./playground/data/mscoco/val2017/000000480021.jpg,A painting of a man and woman riding together on a motorcycle.,0,1
320,./playground/data/mscoco/val2017/000000184762.jpg,A gold clock with ornate iron hands keeps time on a large clock with roman numerals.,13,0
321,./playground/data/mscoco/val2017/000000149222.jpg,The computer monitor has a framed picture near it.,0,1
322,./playground/data/mscoco/val2017/000000037751.jpg,A person on dirt bike riding down a hill with mountains in background.,1,1
323,./playground/data/mscoco/val2017/000000508370.jpg,A bicycle parked on top of a baby dolls head.,1,1
324,./playground/data/mscoco/val2017/000000565045.jpg,Blue bathroom with two white towels hanging by the shower.,7,1
325,./playground/data/mscoco/val2017/000000300659.jpg,A formation of airplanes flying through a  blue sky.,3,1
326,./playground/data/mscoco/val2017/000000412531.jpg,a single parking meter sitting next to some plants and a tree ,3,1
327,./playground/data/mscoco/val2017/000000363840.jpg,Several different pieces of electronic equipment and computers on a desk.,16,0
328,./playground/data/mscoco/val2017/000000241319.jpg,A bathroom sink with two toothbrushes facing each other.,0,1
329,./playground/data/mscoco/val2017/000000502599.jpg,A group of airplanes floating over the ocean.,14,0
330,./playground/data/mscoco/val2017/000000052996.jpg,A group of women in military outfits helping other women in a kitchen.,0,1
331,./playground/data/mscoco/val2017/000000186980.jpg,A wooden table with two chairs next to a sink.,0,1
332,./playground/data/mscoco/val2017/000000480944.jpg,A traffic light sitting on the side of a road.,21,0
333,./playground/data/mscoco/val2017/000000199771.jpg,A group of people in chef outfits at a kitchen counter.,13,0
334,./playground/data/mscoco/val2017/000000529568.jpg,A big fancy glass chandelier hanging in a small kitchen.,0,1
335,./playground/data/mscoco/val2017/000000329219.jpg,A man standing next to a dog on the ground.,4,1
336,./playground/data/mscoco/val2017/000000433204.jpg,a person riding a motorcycle on a city road with a sky background,390,0
337,./playground/data/mscoco/val2017/000000244833.jpg,A yellow and a green motorcycle in the back of an auditorium.,0,1
338,./playground/data/mscoco/val2017/000000361586.jpg,several people are purchasing tickets at a bus station,0,1
339,./playground/data/mscoco/val2017/000000182611.jpg,A man making his plate with a table full of food. ,2,1
340,./playground/data/mscoco/val2017/000000189828.jpg,Grey plane taking off above some green vegetation.,0,1
341,./playground/data/mscoco/val2017/000000098716.jpg,Elderly man sitting on a bench facing the beach. ,0,1
342,./playground/data/mscoco/val2017/000000455981.jpg,A white toilet that does not have it's seat down.,2,1
343,./playground/data/mscoco/val2017/000000429598.jpg,An interesting kitchen renovation with brick and wood,0,1
344,./playground/data/mscoco/val2017/000000453302.jpg,"A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster.",30,0
345,./playground/data/mscoco/val2017/000000005477.jpg,large mustard yellow commercial airplane parked in the airport,1,1
346,./playground/data/mscoco/val2017/000000068833.jpg,A kitchen that has carpeted floors and wooden cabinets.,0,1
347,./playground/data/mscoco/val2017/000000351609.jpg,a bunch of already peeled oranges grouped together ,3,1
348,./playground/data/mscoco/val2017/000000117645.jpg,A man riding a snowboard down a snow covered slope.,15,0
349,./playground/data/mscoco/val2017/000000459634.jpg,People are riding on motorcycles on a scenic road.,4,1
350,./playground/data/mscoco/val2017/000000066841.jpg," A whimsical artistic toaster has eyes, a mouth, a nose, spoon feet, spoon ears, and a mixing beater tail.",0,1
351,./playground/data/mscoco/val2017/000000491213.jpg,A motorcycle of some sort parked somewhere during the day.,16,0
352,./playground/data/mscoco/val2017/000000102707.jpg,a bottle a glass and utensils behind a stove,1,1
353,./playground/data/mscoco/val2017/000000057672.jpg,The group paddles the boat down on the water.,0,1
354,./playground/data/mscoco/val2017/000000524850.jpg,A crowd of people standing around a bus next to a parked jetliner.,6,1
355,./playground/data/mscoco/val2017/000000296969.jpg,A group of giraffe standing next to each other.,48,0
356,./playground/data/mscoco/val2017/000000199977.jpg,The airplane in the sky is doing tricks while spitting out smoke. ,2,1
357,./playground/data/mscoco/val2017/000000140658.jpg,A brick building with a tall clock tower beside it.,44,0
358,./playground/data/mscoco/val2017/000000105249.jpg,A small bathroom has an open toilet seat.,41,0
359,./playground/data/mscoco/val2017/000000407614.jpg,A smaller kitchen with a very decorated fridge. ,2,1
360,./playground/data/mscoco/val2017/000000084241.jpg,A group of women in kitchen next to pot.,1,1
361,./playground/data/mscoco/val2017/000000275749.jpg,A group of people standing in a room.,1,1
362,./playground/data/mscoco/val2017/000000266400.jpg,a row of motorcycles parked on a city street,5,1
363,./playground/data/mscoco/val2017/000000437898.jpg,A medium sized home kitchen with wood cabinets.,4,1
364,./playground/data/mscoco/val2017/000000232348.jpg,Toaster and blender plugged in on a kitchen counter.,0,1
365,./playground/data/mscoco/val2017/000000102331.jpg,A person on a motorcycle in the dirt doing tricks. ,4,1
366,./playground/data/mscoco/val2017/000000492878.jpg,A bathroom sink and its reflection in the mirror.,1,1
367,./playground/data/mscoco/val2017/000000245764.jpg,A cat sits on the edge of a toilet.,0,1
368,./playground/data/mscoco/val2017/000000480985.jpg,The shiny motorcycle has been put on display.,47,0
369,./playground/data/mscoco/val2017/000000345027.jpg,A scooter and tiny truck at a beach dry dock.,3,1
370,./playground/data/mscoco/val2017/000000520910.jpg,A lady is standing in pastel colored bathroom in front of the bathtub and there are christmas lights hanging up outside of the doorway. ,27,0
371,./playground/data/mscoco/val2017/000000519569.jpg,a kitchen with a refrigerator a counter with chairs,65,0
372,./playground/data/mscoco/val2017/000000397133.jpg,A man is in a kitchen making pizzas.,27,0
373,./playground/data/mscoco/val2017/000000446651.jpg,Young girl with helmet on hold on tight to her father driving the motorcycle.,0,1
374,./playground/data/mscoco/val2017/000000301376.jpg,A street area with a building and cars.,103,0
375,./playground/data/mscoco/val2017/000000131273.jpg,A grey and white dog sitting in the passenger side of a car.,0,1
376,./playground/data/mscoco/val2017/000000312278.jpg,Suitcases on top of a carrier onto of a vehicle.,18,0
377,./playground/data/mscoco/val2017/000000404128.jpg,A propellor airplane is on a grassy runway.,3,1
378,./playground/data/mscoco/val2017/000000135673.jpg,Two planes are close together in the sky.,2,1
379,./playground/data/mscoco/val2017/000000263474.jpg,"A bathroom area with a toilet, trashcan and dresser.",237,0
380,./playground/data/mscoco/val2017/000000408696.jpg,A man sitting on a toilet that isn't connected to anything. ,0,1
381,./playground/data/mscoco/val2017/000000484415.jpg,A hand is reaching out to the top if a toilet. ,0,1
382,./playground/data/mscoco/val2017/000000560312.jpg,A run down waiting room at a transit station.,31,0
383,./playground/data/mscoco/val2017/000000227478.jpg,"two women sitting on a park bench, one looking over her shoulder",1,1
384,./playground/data/mscoco/val2017/000000254814.jpg,A busy city intersection clogged with bike traffic ,0,1
385,./playground/data/mscoco/val2017/000000177935.jpg,A large white kitchen range with gold towels on the front.,47,0
386,./playground/data/mscoco/val2017/000000169076.jpg,A television is on a tv stand next to a bureau. ,359,0
387,./playground/data/mscoco/val2017/000000288062.jpg,A colorful toilet seat open in a toilet stall,37,0
388,./playground/data/mscoco/val2017/000000338304.jpg,A bunch of sheep make their way through the crowded city street.,0,1
389,./playground/data/mscoco/val2017/000000342295.jpg,A white toilet sitting next to a bath tub filled with paintings.,0,1
390,./playground/data/mscoco/val2017/000000311081.jpg,A bathroom is adorned with beige and white tiles.,89,0
391,./playground/data/mscoco/val2017/000000191845.jpg,A crowd of people with umbrellas on a street.,5,1
392,./playground/data/mscoco/val2017/000000513580.jpg,A motorcycle driving by a red and white biplane.,0,1
393,./playground/data/mscoco/val2017/000000466156.jpg,The striped cat is sitting on top of the car.,6,1
394,./playground/data/mscoco/val2017/000000203317.jpg,A red and white bicycle next to a building and door.,0,1
395,./playground/data/mscoco/val2017/000000279278.jpg,a person riding a skate board on a city street,45,0
396,./playground/data/mscoco/val2017/000000491497.jpg,A fluffy white chair that faces away fro a television.,0,1
397,./playground/data/mscoco/val2017/000000383621.jpg,Commercial airliner flying  near mast on cloudy day.,2,1
398,./playground/data/mscoco/val2017/000000032817.jpg,A man climbing on a toilet bowl in a closet,47,0
399,./playground/data/mscoco/val2017/000000579321.jpg,The person walking the dog has dressed it in a torn shirt.,1,1
400,./playground/data/mscoco/val2017/000000410221.jpg,A jet liner flying above in the clear blue sky.,4,1
401,./playground/data/mscoco/val2017/000000045596.jpg,A view A large metal structure near the side of a building,29,0
